tc:k,tc:n,tlevel:k,tlevel:n,e_ave:k,e_ave:n
4.000000000000002,4.000000000000002,0.3805273997622034,0.3805273997622034,2.9174936910668032,2.9174936910668032
3.1000000000000014,3.1000000000000014,0.8932980951670042,0.8932980951670042,4.5256527929754915,4.5256527929754915
4.6,4.6,-0.05918514834207911,-0.05918514834207911,1.8503242911979334,1.8503242911979334
4.000000000000002,4.000000000000002,-0.013770139366961587,-0.013770139366961587,2.823196856003918,2.823196856003918
3.600000000000002,3.600000000000002,-0.027660456053572258,-0.027660456053572258,3.514464193744788,3.514464193744788
4.999999999999998,4.999999999999998,-0.028063955871189483,-0.028063955871189483,1.8402609113714432,1.8402609113714432
2.9000000000000012,2.9000000000000012,0.6278957577100692,0.6278957577100692,3.327284751996937,3.327284751996937
4.799999999999999,4.799999999999999,-0.016133872299462615,-0.016133872299462615,1.5742414942998844,1.5742414942998844
3.4000000000000017,3.4000000000000017,0.3601388544509183,0.3601388544509183,2.4009699711144203,2.4009699711144203
3.0000000000000013,3.0000000000000013,0.5585364483789765,0.5585364483789765,4.441749776693103,4.441749776693103
3.0000000000000013,3.0000000000000013,0.8440790922598955,0.8440790922598955,4.373830793105626,4.373830793105626
3.600000000000002,3.600000000000002,0.43955697541704053,0.43955697541704053,2.663766446084846,2.663766446084846
4.6,4.6,-0.05073498885364991,-0.05073498885364991,1.9243976962865663,1.9243976962865663
2.700000000000001,2.700000000000001,0.9253446766352531,0.9253446766352531,4.842539170648909,4.842539170648909
4.799999999999999,4.799999999999999,-0.07792854738776711,-0.07792854738776711,1.0556150105140392,1.0556150105140392
3.700000000000002,3.700000000000002,-0.039064753910174055,-0.039064753910174055,3.363617174982926,3.363617174982926
4.5,4.5,-0.051595493109868995,-0.051595493109868995,3.0091615195315287,3.0091615195315287
4.100000000000001,4.100000000000001,-0.06304939816872324,-0.06304939816872324,2.2562428963489696,2.2562428963489696
4.000000000000002,4.000000000000002,-0.07135150489065434,-0.07135150489065434,3.171903454249,3.171903454249
5.1999999999999975,5.1999999999999975,-0.06639727661131323,-0.06639727661131323,1.6913542985170864,1.6913542985170864
3.3000000000000016,3.5000000000000018,-0.043257882462189645,-0.04325788311047618,2.139823396540115,1.9530490225186161
3.900000000000002,3.900000000000002,0.1446253537466513,0.1446253537466513,2.0365835662847553,2.0365835662847553
4.000000000000002,4.300000000000001,-0.07608719052589019,-0.07608719052589019,1.7314250506027797,1.6491024073147753
4.5,4.5,-0.07218492647264863,-0.07218492647264863,2.5164633801688256,2.5164633801688256
3.5000000000000018,3.5000000000000018,0.9368524372732017,0.9368524372732017,4.903276411065773,4.903276411065773
4.899999999999999,4.899999999999999,-0.02821566541030296,-0.02821566541030296,1.9588726260290754,1.9588726260290754
2.400000000000001,2.400000000000001,0.4645820712433295,0.4645820712433295,7.518319023052278,7.518319023052278
4.799999999999999,3.5000000000000018,-0.06990254734902068,-0.04411794018377413,1.5143570659412604,2.420851663545752
4.899999999999999,4.899999999999999,-0.0461237962920118,-0.0461237962920118,1.8084305139473413,1.8084305139473413
2.9000000000000012,2.9000000000000012,0.8334838353573675,0.8334838353573675,5.444002811687534,5.444002811687534
4.4,4.4,-0.07100916614721076,-0.07100916614721076,2.2063017856127045,2.2063017856127045
3.5000000000000018,3.5000000000000018,1.056648846294277,1.056648846294277,4.139941461852543,4.139941461852543
3.4000000000000017,3.4000000000000017,0.7129273688178452,0.7129273688178452,2.4913549956825958,2.4913549956825958
4.4,4.4,-0.03437542002946903,-0.03437542002946903,1.8542746567966948,1.8542746567966948
3.900000000000002,4.000000000000002,-0.0065436326783041565,0.05648654587996438,1.8361752000364062,1.8170480572150762
2.500000000000001,2.500000000000001,0.729325129556873,0.729325129556873,5.025125217732332,5.025125217732332
3.900000000000002,3.900000000000002,-0.06444277087513006,-0.06444277087513006,2.687350203051996,2.687350203051996
3.600000000000002,3.600000000000002,0.6540514138005991,0.6540514138005991,3.5079530836533346,3.5079530836533346
4.100000000000001,4.200000000000001,-0.04741728288044933,-0.05523811006988022,1.9373473900908227,1.825440833911491
3.5000000000000018,3.900000000000002,0.5684084271632381,-0.03016794783357235,3.365343848232387,2.629027137035993
4.200000000000001,4.200000000000001,-0.027217399788711294,-0.027217399788711294,2.6742280570402412,2.6742280570402412
4.6,4.6,-0.01695531484493551,-0.01695531484493551,2.6848764838028965,2.6848764838028965
3.1000000000000014,3.1000000000000014,0.3295516688943556,0.3295516688943556,4.963040174520201,4.963040174520201
3.4000000000000017,3.3000000000000016,-0.047769662125529244,-0.048446878620168166,2.8445142577651543,2.8090149340171613
3.3000000000000016,3.3000000000000016,0.49485514990266966,0.49485514990266966,2.5575842718705646,2.5575842718705646
4.999999999999998,4.999999999999998,-0.041858858799053156,-0.041858858799053156,2.9991633548100882,2.9991633548100882
2.500000000000001,2.500000000000001,1.1559377175009105,1.1559377175009105,6.232981358538903,6.232981358538903
2.800000000000001,2.800000000000001,0.38196469044359627,0.38196469044359627,2.3808391122217167,2.3808391122217167
3.5000000000000018,3.5000000000000018,0.5072151458534337,0.5072151458534337,2.3913250157912302,2.3913250157912302
4.300000000000001,4.300000000000001,-0.04576341073901191,-0.04576341073901191,3.1941025832573007,3.1941025832573007
2.400000000000001,2.400000000000001,0.9552280946840015,0.9552280946840015,4.995544549188669,4.995544549188669
2.700000000000001,2.700000000000001,0.6789436813133369,0.6789436813133369,3.6309475000234688,3.6309475000234688
4.699999999999999,4.699999999999999,-0.028166331689024382,-0.028166331689024382,2.711165017904945,2.711165017904945
2.700000000000001,2.700000000000001,1.095390379671417,1.095390379671417,5.611992122328345,5.611992122328345
4.000000000000002,4.000000000000002,-0.05667712681950143,-0.05667712681950143,3.7071681496778015,3.7071681496778015
3.3000000000000016,3.3000000000000016,0.38097951949369224,0.38097951949369224,2.1289277820402384,2.1289277820402384
3.3000000000000016,3.3000000000000016,0.49248129585983325,0.49248129585983325,3.268059124575624,3.2741895764011875
3.600000000000002,3.600000000000002,0.7403676632036051,0.7403676632036051,2.6643452769218894,2.6643452769218894
3.2000000000000015,3.5000000000000018,0.8281949167596845,0.6378387561469969,3.7261620358177967,3.5587600914511612
3.5000000000000018,3.5000000000000018,0.6469533477724378,0.6469533477724378,2.9299855671924337,2.9299855671924337
4.999999999999998,4.999999999999998,-0.015208148372206187,-0.015208148372206187,3.177355758856952,3.177355758856952
3.700000000000002,3.700000000000002,-0.07887903029956589,-0.07887903029956589,3.4122891268187465,3.4122891268187465
2.400000000000001,2.400000000000001,0.41770785114690856,0.41770785114690856,3.735746350493917,3.735746350493917
3.0000000000000013,3.0000000000000013,-0.022804872651289054,-0.022804872651289054,3.628805169504223,3.628805169504223
2.9000000000000012,2.9000000000000012,0.4691306865235094,0.4691306865235094,3.117642168813127,3.117642168813127
4.000000000000002,4.5,-0.05804553828437764,-0.05804553828437764,2.756210528347211,2.3351567993495
2.3000000000000007,2.3000000000000007,0.9186652963579545,0.9186652963579545,6.025969728385223,6.025969728385223
3.900000000000002,3.900000000000002,0.3982251865964752,0.3982251865964752,2.5399019894097066,2.5399019894097066
4.899999999999999,4.899999999999999,-0.06738386911583749,-0.06738386911583749,1.7979906689672494,1.7979906689672494
3.5000000000000018,3.5000000000000018,0.7706177650387422,0.7706177650387422,2.734706488325394,2.734706488325394
3.5000000000000018,3.5000000000000018,0.5978056630482993,0.5978056630482993,4.191269124927825,4.191269124927825
4.899999999999999,4.899999999999999,-0.0017318755111508377,-0.0017318755111508377,2.9218893779869455,2.9218893779869455
4.300000000000001,4.300000000000001,-0.07309420274514289,-0.07309420274514289,2.6383062626660743,2.6383062626660743
4.5,4.5,-0.01307756317828157,-0.01307756317828157,2.0750694289823985,2.0750694289823985
4.5,4.5,-0.07580494568629259,-0.07580494568629259,2.901610853256946,2.901610853256946
3.4000000000000017,3.4000000000000017,0.7210743450292996,0.7210743450292996,3.2113435517354114,3.2113435517354114
2.500000000000001,2.500000000000001,1.0682775515405107,1.0682775515405107,5.278534029286842,5.278534029286842
4.6,4.6,-0.014788662911842332,-0.012834941315936543,2.3397541796235077,2.340453095750415
4.999999999999998,4.999999999999998,-0.07694820604521402,-0.07694820604521402,1.8964287433842797,1.8964287433842797
4.899999999999999,4.899999999999999,-0.062442690499689535,-0.062442690499689535,1.8714963592437799,1.8714963592437799
3.700000000000002,3.700000000000002,-0.04800088115871892,-0.04800088115871892,4.131090417798419,4.131090417798419
4.799999999999999,4.799999999999999,-0.07753251001472061,-0.07753251001472061,2.224410971112934,2.224410971112934
4.000000000000002,4.000000000000002,-0.038333934365236244,-0.038333934365236244,1.7679587375097623,1.7679587375097623
3.3000000000000016,3.3000000000000016,0.48904687051842677,0.48904687051842677,2.159279561982455,2.159279561982455
3.5000000000000018,3.700000000000002,-0.013978287519757382,-0.010179462352640778,4.187604752509327,3.9872816415317778
3.2000000000000015,3.2000000000000015,0.9046213977261646,0.9046213977261646,5.192204659859546,5.192204659859546
2.800000000000001,2.800000000000001,0.8896883313729425,0.8896883313729425,4.957057649252645,4.957057649252645
4.5,4.5,-0.07485405145070034,-0.07840440185932329,2.1845154552892074,2.179046020616613
2.800000000000001,2.800000000000001,0.8510613148990611,0.8510613148990611,4.855651104184084,4.855651104184084
3.600000000000002,3.800000000000002,-0.062189935596306256,-0.05023849092495891,2.996768710027729,3.10778358027329
4.5,4.5,-0.016600584940520635,-0.016600584940520635,2.6391916849340826,2.6391916849340826
4.300000000000001,4.4,-0.01059195401925117,-0.007040378834908045,2.6445039623924296,2.554770118683536
4.4,4.6,-0.05211912023993581,-0.049850111797567154,2.326727870087101,2.118931082290888
2.9000000000000012,2.9000000000000012,0.8631314042999798,0.8631314042999798,4.616494062647561,4.616494062647561
3.800000000000002,3.900000000000002,-0.05435782116404919,-0.07519359636138057,2.4507978940102673,2.3957339013293124
3.0000000000000013,3.0000000000000013,0.6750391713934334,0.6750391713934334,3.655799105271052,3.655799105271052
3.900000000000002,3.900000000000002,0.2870407010232676,0.2870407010232676,2.531555410922363,2.531555410922363
3.3000000000000016,3.3000000000000016,0.704557499021335,0.704557499021335,3.087948064600188,3.087948064600188
3.3000000000000016,3.5000000000000018,0.2619584586279635,-0.056813765869154764,3.6258681852173416,3.2956993448682934
3.600000000000002,3.600000000000002,-0.03702093464679734,-0.03702093464679734,3.553098126385892,3.553098126385892
3.800000000000002,3.800000000000002,-0.027820661821854387,-0.027820661821854387,3.413334664529039,3.413334664529039
3.600000000000002,3.600000000000002,0.26802328936609965,0.2513247596385879,1.991783998941982,1.9424958255903169
3.3000000000000016,3.3000000000000016,1.0314021757214809,1.0314021757214809,5.090405276409891,5.090405276409891
3.900000000000002,4.5,-0.04432604615723834,-0.043477179947896794,3.0294060126463043,2.5519647668862766
2.9000000000000012,2.9000000000000012,0.7157361603466006,0.7157361603466006,3.661091883075529,3.661091883075529
4.4,4.4,-0.06651296184579802,-0.06651296184579802,2.4078592359225137,2.4078592359225137
3.5000000000000018,3.5000000000000018,0.7701434861231458,0.7701434861231458,3.43658772196296,3.43658772196296
3.3000000000000016,3.3000000000000016,0.4832596641210063,0.4832596641210063,2.8958255406920967,2.8958255406920967
4.6,4.6,-0.07950511559752038,-0.07950511559752038,2.446546686673872,2.446546686673872
2.700000000000001,2.9000000000000012,0.9107936212161678,0.9086867628122057,5.385410774741662,4.977501458077222
4.799999999999999,4.799999999999999,-0.012173397909650108,-0.012173397909650108,1.9401644446287658,1.9401644446287658
3.5000000000000018,3.5000000000000018,0.5785044016123988,0.5785044016123988,4.05422843612858,4.05422843612858
2.3000000000000007,3.1000000000000014,0.7733001302993947,0.7733001302993947,6.555264665197225,4.6322360567741665
3.0000000000000013,3.0000000000000013,0.5721843489764982,0.5721843489764982,4.596445906234383,4.596445906234383
4.799999999999999,4.799999999999999,-0.020631175723497153,-0.020631175723497153,1.8108867832299953,1.8108867832299953
4.300000000000001,4.300000000000001,-0.07124738564605959,-0.07124738564605959,3.3214235384714303,3.3214235384714303
3.600000000000002,3.5000000000000018,-0.024869277818359015,-0.020595173030703018,3.177291370072376,3.4597841142260677
3.1000000000000014,3.1000000000000014,0.385462571342587,0.385462571342587,2.6984640053890288,2.6984640053890288
3.4000000000000017,3.4000000000000017,-0.07804204492439704,-0.07804204492439704,2.7357949682895453,2.7357949682895453
3.3000000000000016,3.3000000000000016,0.5626677345410387,0.5626677345410387,3.529199115672304,3.529199115672304
4.699999999999999,4.699999999999999,-0.06307682970469153,-0.06307682970469153,1.8457232206922551,1.8457232206922551
2.600000000000001,2.600000000000001,1.052456442648559,1.052456442648559,5.059984133365031,5.059984133365031
2.9000000000000012,2.9000000000000012,0.9288712044255258,0.9288712044255258,5.414210042660563,5.414210042660563
3.900000000000002,3.900000000000002,0.4541677452151218,0.4541677452151218,2.649301064919665,2.649301064919665
4.000000000000002,4.000000000000002,-0.07472231650803307,-0.07472231650803307,2.2560743754214783,2.2560743754214783
5.099999999999998,5.099999999999998,-0.07836621331592131,-0.07321127976679853,1.354773793102828,1.5304190059812408
4.999999999999998,4.999999999999998,-0.0707174225320848,-0.012347760526101537,2.111658411613344,2.0005341297184267
4.699999999999999,4.899999999999999,-0.05094281861375061,-0.0411594161770894,1.5894108863899796,1.441957203808317
3.3000000000000016,3.3000000000000016,0.7692180066712884,0.7692180066712884,4.040715254536226,4.040715254536226
4.300000000000001,4.300000000000001,-0.031238101650459926,-0.031238101650459926,3.575695287963145,3.575695287963145
3.1000000000000014,3.1000000000000014,0.4120334013895106,0.4120334013895106,4.6530196862253215,4.6530196862253215
4.200000000000001,4.200000000000001,-0.04369741515477976,-0.04369741515477976,2.1054929688055157,2.1054929688055157
4.699999999999999,4.699999999999999,-0.07759492909112509,-0.07759492909112509,2.769788161292936,2.769788161292936
2.500000000000001,2.500000000000001,0.9662733904860583,0.9662733904860583,5.4479114242558255,5.4479114242558255
4.899999999999999,4.899999999999999,-0.04535628555514948,-0.04535628555514948,2.271716889997606,2.271716889997606
4.000000000000002,4.200000000000001,-0.018244214335840114,-0.014543116134018153,2.1477097705861667,1.97729821612163
2.700000000000001,2.700000000000001,0.6214508565149692,0.6214508565149692,3.3333944124141817,3.2162022147509264
4.899999999999999,4.899999999999999,-0.03136667781596203,-0.033392441359596736,2.0218980496009378,2.0070086867979176
4.999999999999998,4.999999999999998,-0.07767018815299909,-0.07767018815299909,2.35045034250879,2.35045034250879
3.600000000000002,3.600000000000002,0.5901498708063637,0.5901498708063637,3.088072300186583,3.088072300186583
2.700000000000001,2.700000000000001,0.5327106673438191,0.511540302988249,4.877156552896013,4.56752156177449
3.0000000000000013,3.0000000000000013,0.6077099892934397,0.6077099892934397,4.85338202872955,4.85338202872955
3.700000000000002,3.700000000000002,-0.05841205970680208,-0.05841205970680208,3.470965790442348,3.470965790442348
2.2000000000000006,2.2000000000000006,0.779704436764709,0.779704436764709,6.1410273788886895,6.1410273788886895
3.5000000000000018,3.5000000000000018,0.4915868606686262,0.4915868606686262,1.934013246963649,1.9732850210889794
3.600000000000002,3.600000000000002,0.8230201460686231,0.8230201460686231,4.125092971357561,4.125092971357561
4.100000000000001,4.100000000000001,-0.0764022957927446,-0.0764022957927446,3.374331663065135,3.374331663065135
3.4000000000000017,3.4000000000000017,0.5936977117846216,0.5936977117846216,2.6124761119628115,2.6124761119628115
4.999999999999998,4.999999999999998,-0.061725402894361014,-0.061725402894361014,2.3674094754814474,2.3674094754814474
3.800000000000002,2.700000000000001,0.5436135505393977,0.8297755023516276,4.724471508493688,7.3258108453094195
2.800000000000001,2.800000000000001,0.677615191390101,0.677615191390101,4.056073924663265,4.056073924663265
4.799999999999999,4.799999999999999,-0.039676374748321086,-0.039676374748321086,2.622049563494531,2.622049563494531
3.5000000000000018,3.5000000000000018,0.6828487045024305,0.6828487045024305,3.097850382391307,3.097850382391307
3.700000000000002,3.600000000000002,-0.053952067074761745,-0.021937464621220037,3.3007342753450977,3.6065148446728075
2.1000000000000005,1.9000000000000006,1.0021615318215753,1.0022477163083567,8.32209267185327,8.986199544629365
4.699999999999999,4.699999999999999,-0.014454186791980073,-0.014454186791980073,2.1824282856301056,2.1824282856301056
2.800000000000001,2.800000000000001,0.7153661024107032,0.7153661024107032,5.17852034969951,5.17852034969951
4.300000000000001,4.300000000000001,-0.05848208128387378,-0.05848208128387378,4.055596860812849,4.055596860812849
3.700000000000002,3.700000000000002,0.45825891214304937,0.45825891214304937,2.660902088759249,2.660902088759249
3.2000000000000015,3.2000000000000015,0.5732102211925465,0.5732102211925465,3.6664038313802476,3.6664038313802476
4.6,4.6,-0.004100485394086695,-0.004100485394086695,2.411516922369931,2.411516922369931
3.4000000000000017,3.4000000000000017,-0.0413651666550543,-0.03738323030651558,2.1215089188667813,2.09273116597036
4.699999999999999,4.699999999999999,-0.0675111481063908,-0.0675111481063908,2.7673925566257696,2.7673925566257696
3.0000000000000013,3.0000000000000013,1.0296446935728865,1.0296446935728865,4.708783663968564,4.708783663968564
2.600000000000001,2.600000000000001,1.1039786199705999,1.1039786199705999,5.208912965744694,5.208912965744694
4.5,4.5,-0.05387607015418494,-0.05387607015418494,1.7984913576558048,1.7984913576558048
3.900000000000002,3.900000000000002,-0.07978624651629418,-0.07978624651629418,2.899227595066073,2.899227595066073
4.200000000000001,4.200000000000001,-0.01023460493377315,-0.01023460493377315,2.0463115740110176,2.0463115740110176
2.700000000000001,2.9000000000000012,-0.029699510775542448,0.08049526001546714,4.019781496416089,3.8425479795436295
2.0000000000000004,2.0000000000000004,0.837629939046546,0.837629939046546,6.623104811614136,6.623104811614136
4.4,4.4,-0.0731077946205565,-0.0731077946205565,1.8441120257596355,1.8441120257596355
4.000000000000002,4.000000000000002,-0.013495635221993263,-0.013495635221993263,3.4856792284555107,3.4856792284555107
4.4,4.4,-0.029596667690913847,-0.029596667690913847,2.8444838218593413,2.8444838218593413
4.4,4.4,-0.06059571682166642,-0.06059571682166642,2.1563174706289003,2.1563174706289003
4.799999999999999,4.799999999999999,-0.07585166398681764,-0.07585166398681764,1.9221221469255485,1.9221221469255485
4.699999999999999,4.699999999999999,-0.07989854418775733,-0.07989854418775733,2.2664722233312067,2.2664722233312067
4.799999999999999,4.799999999999999,-0.005366797118234734,-0.005366797118234734,1.6550766690924879,1.6550766690924879
4.300000000000001,4.300000000000001,-0.07735854545281273,-0.07735854545281273,2.021499224317251,2.021499224317251
3.3000000000000016,3.3000000000000016,0.6114859224542806,0.6114859224542806,3.3435085285270603,3.3435085285270603
4.699999999999999,3.900000000000002,-0.056479536664809205,0.4319074490554251,2.382753324826639,2.7924598403160177
2.9000000000000012,2.9000000000000012,0.6618214036037653,0.6618214036037653,3.183975134592752,3.183975134592752
3.800000000000002,3.800000000000002,0.3559373225779425,0.3559373225779425,2.3381753309698343,2.3381753309698343
3.5000000000000018,3.5000000000000018,0.498654942420224,0.498654942420224,3.174248899418687,3.174248899418687
3.2000000000000015,3.3000000000000016,0.5952240901156489,0.5952240901156489,2.8396707140930637,2.816444728179568
4.4,4.4,0.4506141049764889,0.4506141049764889,2.1300815804020816,2.1300815804020816
3.0000000000000013,3.0000000000000013,0.4411814055070402,0.4411814055070402,2.532881529555427,2.532881529555427
3.1000000000000014,3.1000000000000014,0.6580241790377832,0.6580241790377832,3.542333141843238,3.542333141843238
4.799999999999999,4.799999999999999,-0.023745143891548803,-0.023745143891548803,2.3607056226536707,2.3607056226536707
3.5000000000000018,3.5000000000000018,0.6395283765074691,0.6395283765074691,2.634884144960375,2.634884144960375
3.700000000000002,3.700000000000002,-0.06960832851111798,-0.06960832851111798,2.250016574434114,2.250016574434114
4.799999999999999,4.799999999999999,-0.044176828523590395,0.03451801067272586,1.698025890873727,1.6876136659173373
3.1000000000000014,3.1000000000000014,0.3782355628452889,0.3782355628452889,3.6547675430370945,3.6547675430370945
3.700000000000002,4.100000000000001,-0.07181532452090789,-0.0665612508562956,3.2041722851496766,2.757534734306758
3.5000000000000018,3.5000000000000018,-0.024654631661535698,-0.024872238688893766,2.6981256407976115,2.740042466029419
2.9000000000000012,2.9000000000000012,0.8555048699345376,0.8555048699345376,4.481079215255643,4.481079215255643
3.3000000000000016,3.3000000000000016,1.0428957203005864,1.0428957203005864,5.169599067309128,5.169599067309128
4.899999999999999,4.899999999999999,-0.061801742302842966,-0.061801742302842966,2.343280413160393,2.343280413160393
3.4000000000000017,3.4000000000000017,0.5384294357183175,0.5384294357183175,2.4269303926944854,2.4269303926944854
3.3000000000000016,3.3000000000000016,0.48577841176384284,0.48577841176384284,2.692775819428699,2.692775819428699
3.3000000000000016,3.800000000000002,-0.07358298410523578,-0.0705417538407378,3.5416038490550497,3.1469808365923124
4.200000000000001,4.200000000000001,-0.020007183834140463,-0.020007183834140463,2.6752019306735937,2.6752019306735937
3.0000000000000013,3.0000000000000013,0.8108416917395544,0.8108416917395544,4.793612520154934,4.793612520154934
2.700000000000001,2.700000000000001,0.9139664105733054,0.9139664105733054,5.954296722607727,5.954296722607727
2.600000000000001,2.600000000000001,1.0306509816581175,1.0306509816581175,6.323262466967241,6.323262466967241
3.600000000000002,3.600000000000002,-0.06352348136287467,-0.06352348136287467,3.091300060003598,3.091300060003598
2.9000000000000012,2.9000000000000012,0.699342604497093,0.699342604497093,5.795400967120848,5.795400967120848
4.200000000000001,4.200000000000001,0.283099891688672,0.283099891688672,1.7817653455950064,1.7817653455950064
4.699999999999999,4.699999999999999,-0.024831373421516645,-0.024831373421516645,1.9677945648390598,1.9677945648390598
4.300000000000001,4.300000000000001,-0.06083091963563825,-0.06083091963563825,4.249531521865195,4.249531521865195
4.699999999999999,4.699999999999999,-0.023049933492901076,-0.023049933492901076,2.764658483928241,2.764658483928241
4.100000000000001,4.100000000000001,0.21356630785836117,0.21356630785836117,1.5517694598649852,1.5517694598649852
2.800000000000001,2.800000000000001,1.0407711386948622,1.0407711386948622,5.160067146353901,5.160067146353901
3.600000000000002,3.600000000000002,0.5996676554423306,0.5996676554423306,4.440019400074374,4.440019400074374
3.5000000000000018,3.5000000000000018,-0.02462489538135615,-0.02462489538135615,3.8640162347499767,3.8640162347499767
4.6,4.5,0.26048022419905004,0.2804966752398692,2.7299572687152147,2.787655040680953
3.3000000000000016,3.3000000000000016,0.389117481598684,0.389117481598684,4.611769249547065,4.611769249547065
3.2000000000000015,3.2000000000000015,0.6038905308885467,0.6038905381650603,6.227050669563534,6.2198340956802705
