t,D0:x,D0:y,D1:x,D1:y,D2:x,D2:y,I0:x,I0:y,I1:x,I1:y,I2:x,I2:y,I3:x,I3:y,I4:x,I4:y,I5:x,I5:y,I6:x,I6:y,D0:vx,D0:vy,D1:vx,D1:vy,D2:vx,D2:vy,I0:vx,I0:vy,I1:vx,I1:vy,I2:vx,I2:vy,I3:vx,I3:vy,I4:vx,I4:vy,I5:vx,I5:vy,I6:vx,I6:vy,eff
0.1,3.782224205976722,5.089429220673679,3.203153035800269,3.2223706560423837,4.703766326856389,5.322353334679841,4.8052094983183125,6.6569401267745345,2.097669218710222,5.036282462328536,1.6056894755817654,5.223730526631499,3.3884838167714157,5.9006572312858125,1.1142106164017105,2.862474524922506,3.4958807802729375,6.284959066432604,2.401806877887201,5.982841192541152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.15034
0.2,3.760127799906364,5.134281743888922,3.203153035800269,3.2223706560423837,4.703766326856389,5.322353334679841,4.809951122280344,6.627317213308728,2.114492148527393,5.011443198402917,1.62490855056788,5.200695180819506,3.401105852244923,5.873441716951053,1.1428474104179889,2.85353394169381,3.5104752052498385,6.258748328945963,2.4118984470958154,5.9545894628435265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.38333
0.30000000000000004,3.738030633914817,5.1791338927242005,3.203153035800269,3.2223706560423837,4.703766326856389,5.322353334679841,4.814785804050013,6.597709345229685,2.131901753941146,4.987011545995897,1.644281181656671,5.177788824393884,3.413726612783748,5.846225611362236,1.1714650876607011,2.8445323557651006,3.5253605798916445,6.232701724142782,2.4215097936011123,5.926170771488097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.65352
0.4,3.7159300526784627,5.223984358820054,3.203153035800269,3.2223706560423837,4.703766326856389,5.322353334679841,4.819719014644423,6.568117734370673,2.142440592324804,4.9589235968802505,1.6638745444210277,5.155070987005957,3.426340165647276,5.819006164561117,1.2000630246262987,2.83546825066246,3.540651276957931,6.206890978643532,2.43061348515474,5.897585411597126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.97059
0.5,3.6938330474925998,5.268836586878602,3.203153035800269,3.2223706560423837,4.703766326856389,5.322353334679841,4.8247567202666675,6.5385437335918875,2.155293453461876,4.931816329209179,1.683752217639156,5.1326014941894,3.4389621344756316,5.791790619317708,1.2286405804854772,2.826340090874446,3.556356336612335,6.1813302450615,2.439183994880627,5.868835692241304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.62668
0.6,3.671736058099496,5.313688822717644,3.203153035800269,3.2223706560423837,4.703766326856389,5.322353334679841,4.829903575809697,6.5089885330677975,2.1753629977829148,4.909518046971619,1.7039737550329381,5.110440956618486,3.4515841464784622,5.764575094097709,1.2571970970442723,2.8171463233100975,3.5725383565952757,6.1560687678823705,2.447199116678243,5.839926215895832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.29163
0.7,3.6496390242619765,5.358541036660587,3.203153035800269,3.2223706560423837,4.703766326856389,5.322353334679841,4.835167151458904,6.479453896259719,2.192043592174658,4.884582975872099,1.7245936099948858,5.088650555489819,3.4642060085177557,5.7373594993281465,1.2857318986862354,2.807885378690145,3.5892776449599118,6.131173060922222,2.4546420739039148,5.810864172131898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.08733
0.7999999999999999,3.6275420114595995,5.403393260966764,3.203153035800269,3.2223706560423837,4.703766326856389,5.322353334679841,4.840554510016555,6.449941587509448,2.2138688240818127,4.863999991341207,1.7456605827678384,5.067292122537384,3.4768279735369294,5.710143952318123,1.314244295122024,2.798555681509184,3.606610288197365,6.10668674886011,2.461503942001582,5.7816594676100195,1.0,1.0,1.0,0.0,1.0,1.0,1.0,10.05925
0.8999999999999999,3.634367413485218,5.452925209113276,3.203153035800269,3.2223706560423837,4.703766326856389,5.322353334679841,4.84607315570863,6.420453546717877,2.2339542003220862,4.841715968784976,1.7672172128482773,5.046427997835515,3.4768279735369294,5.710143952318123,1.3427335795813304,2.789155645817937,3.624637803367667,6.082707409903739,2.467785842160214,5.752324544218318,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.26454
0.9999999999999999,3.6411930198790903,5.502457129097826,3.203153035800269,3.2223706560423837,4.703766326856389,5.322353334679841,4.851731821838993,6.390992054942594,2.256283693631565,4.8216811558699035,1.7898912897099608,5.026784010499171,3.4768279735369294,5.710143952318123,1.371199032565709,2.779683687921381,3.642665283096225,6.05872804430253,2.473422778743009,5.72285888715859,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.66974
