t,D0:x,D0:y,D1:x,D1:y,D2:x,D2:y,I0:x,I0:y,I1:x,I1:y,I2:x,I2:y,I3:x,I3:y,I4:x,I4:y,I5:x,I5:y,I6:x,I6:y,I7:x,I7:y,I8:x,I8:y,I9:x,I9:y,I10:x,I10:y,I11:x,I11:y,I0:active,I1:active,I2:active,I3:active,I4:active,I5:active,I6:active,I7:active,I8:active,I9:active,I10:active,I11:active,eff
0.1,5.0,4.08353609441653,3.791519818138634,3.665807818851902,3.4164639055834694,2.5,2.368255938082661,4.32035252920941,1.7635575507767556,5.297215240139289,2.0222628426402918,5.199142680630087,3.7147134250921066,5.678206879742718,4.428798147932628,7.255479328773762,4.289686681002706,5.453158911706212,4.8026682958661455,5.135291850839074,2.1554337613006305,6.354858375904519,3.128562622336718,4.105694441106928,2.3505945859554314,5.272952481813123,2.378075588875282,3.966487307504543,0.9381466290731273,4.748616833216137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45629
0.2,5.0,4.08353609441653,3.7027687837018477,3.7118865979850386,3.4164639055834694,2.5,2.422253851174282,4.261325201794477,1.8217070357204495,5.2422731123976085,2.0799785753859457,5.143745079656468,3.745944154369142,5.6045547137947676,4.432825178598603,7.175580749161761,4.284802507490286,5.373308145591537,4.7970722611627155,5.055487813374808,2.209495910978161,6.295889876074149,3.1804682707530993,4.044819128684937,2.4081896821259154,5.21742946949289,2.429503856002536,3.9052081647209844,1.000732343730104,4.6987868390271395,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.70650
0.30000000000000004,4.966980613389312,4.177927408147476,3.614017719403418,3.7579653196024623,3.4164639055834694,2.5,2.47483440489264,4.201031874048607,1.8802813668152942,5.18778414345167,2.138368132947561,5.089058156468572,3.779042888769914,5.531722895328748,4.436725122332894,7.09567586546327,4.2787801621560115,5.293535146671634,4.7903071605816825,4.9757743677453,2.265036473722449,6.238311704081216,3.2322929948840726,3.9838749085426746,2.467235307245998,5.163451565178452,2.4780208700050093,3.8415992081795998,1.062687291541165,4.6481747412467795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.50080
0.4,4.933960265220415,4.272318385506569,3.5252523739557846,3.804016524229076,3.4164639055834694,2.5,2.525514067468232,4.139132182601686,1.9393700133235952,5.13385333728472,2.1975852586009093,5.035268454579126,3.8054481276485226,5.456206252396454,4.4408389727136255,7.015781709012094,4.269680547195192,5.214054350201262,4.783508467536984,4.896063780161944,2.3222144294164813,6.182359211887827,3.28418618715973,3.9229889775286737,2.5280237968836388,5.111444262541472,2.5229243743951075,3.775389878825736,1.123892855159908,4.5966589283141275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.28178
0.5,4.9009329396454735,4.366706921703328,3.640644108300744,3.744143763456776,3.4164639055834694,2.5,2.5735997904087395,4.075196564599755,1.999143048036042,5.080682063825599,2.2578533105567287,4.9826589315490635,3.8253759599068644,5.378727987692839,4.445206464067679,6.93590101660603,4.256752222330144,5.135105896029038,4.776740936053804,4.816350540874959,2.381190465287241,6.1283052833259655,3.28418618715973,3.9229889775286737,2.590898805594658,5.061979797724906,2.5635758247950373,3.706488067671151,1.1842024922862595,4.54409708217372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.02146
0.6,4.867935584640916,4.461105939509146,3.551877571844088,3.7901926739185194,3.4164639055834694,2.5,2.6215919456789654,4.011190681803574,2.057885960138217,5.026374879422833,2.3167569716298666,4.928526143775101,3.8372438658436168,5.299613179921623,4.4498776674973755,6.856037508928753,4.239158686773596,5.057064448665342,4.769973231594869,4.736637316273538,2.438420973787458,6.072406545443911,3.28418618715973,3.9229889775286737,2.6518363631551414,5.010147239630955,2.6066278314790226,3.6390601452614986,1.2450075841279924,4.49210919121709,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.53261
0.7,4.772578339640168,4.491222310901915,3.474571639267349,3.7267593010896944,3.4164639055834694,2.5,2.6660128425627425,3.944656600912343,2.1172703283850303,4.972769872120092,2.376739329758983,4.875591120272032,3.8458892608855857,5.22008169468107,4.45491435433853,6.776196217696308,4.216147134490311,4.980445466281642,4.769973231594869,4.736637316273538,2.497568921691078,6.018540783973468,3.28418618715973,3.9229889775286737,2.7150877167151073,4.961164933919278,2.6457921760295213,3.5693023204966035,1.3047903585167528,4.438948868735163,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.24333
0.7999999999999999,4.677232355552091,4.521374314455183,3.3972582202126786,3.663335053091969,3.4164639055834694,2.5,2.714480797195248,3.881010254797728,2.1803447224441275,4.923559905506837,2.44110998401435,4.828089342718598,3.8385021278122893,5.140423485656781,4.463811969245349,6.696692554579632,4.193135538565351,4.903826497005187,4.769973231594869,4.736637316273538,2.559230254845,5.967571381449199,3.28418618715973,3.9229889775286737,2.7828931429089927,4.918709967441073,2.6848409742115797,3.4994797499299386,1.3661865077712187,4.387660343149771,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.83268
0.8999999999999999,4.581872670608264,4.5514829591841295,3.31994481302316,3.599910790630765,3.4164639055834694,2.5,2.7682500449430556,3.82177455613016,2.247161896395748,4.879565982459228,2.5097429374340465,4.786985599520566,3.7873061711435754,5.078950125403943,4.477120935564373,6.617807375898722,4.119510721308804,4.8725313490755155,4.769973231594869,4.736637316273538,2.6149907521874103,5.910206174780635,3.28418618715973,3.9229889775286737,2.85449623264722,4.883030876366055,2.7238908406982985,3.4296577768314256,1.429430701166281,4.338668792839457,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.58948
0.9999999999999999,4.485511952627784,4.578215187491668,3.242631554430105,3.5364863470327053,3.4164639055834694,2.5,2.828740114048073,3.769420458490432,2.3175306609509017,4.8415102736236095,2.58214345164058,4.752953768205905,3.7746612760065634,4.999955779865962,4.495392851896286,6.539921966009837,4.0977724571946865,4.795541428479993,4.769973231594869,4.736637316273538,2.660637807092055,5.844507267799374,3.28418618715973,3.9229889775286737,2.928838250536669,4.853479829411255,2.762946967503876,3.3598393053575624,1.4947758761545753,4.292516781986742,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.79385
