t,D0:x,D0:y,D1:x,D1:y,D2:x,D2:y,I0:x,I0:y,I1:x,I1:y,I2:x,I2:y,I3:x,I3:y,I4:x,I4:y,I5:x,I5:y,I6:x,I6:y,I7:x,I7:y,I8:x,I8:y,I9:x,I9:y,I10:x,I10:y,I11:x,I11:y,I0:active,I1:active,I2:active,I3:active,I4:active,I5:active,I6:active,I7:active,I8:active,I9:active,I10:active,I11:active,eff
0.1,5.0,3.8216384576237403,4.065460484337324,3.434539515662676,3.6783615423762597,2.5,1.0858246842748214,3.6553389111503494,3.401649874290658,5.9103956061510114,1.7954021083414828,2.7733456394705,2.2189309548045015,3.5788974631510517,1.4806712795339052,3.8951861394343132,2.5315223669721085,4.886136949788849,2.9273803867851114,4.110475902272749,4.28058027805626,5.709794520966239,4.183161049117616,6.939856789192728,3.9317938814008406,5.12338927895634,2.7907819816431383,4.5045530554744335,2.526030063246941,6.226398356963038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.2,5.0,3.8216384576237403,4.065460484337324,3.434539515662676,3.6783615423762597,2.5,1.1650476208981564,3.644215678132246,3.444049611737878,5.842555630735282,1.8753960431835532,2.7723605564879112,2.295443655765858,3.5555349591842678,1.556164150913911,3.8687130139897814,2.5883398978275776,4.829818496441053,2.982146302369826,4.052160428424311,4.284594384943998,5.629895291020676,4.191053660075998,6.860247074381911,3.9604238792132898,5.048687717893273,2.8473590329414704,4.44799302306297,2.5762078722375668,6.164091154450807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.30000000000000004,5.0,3.8216384576237403,4.065460484337324,3.434539515662676,3.6783615423762597,2.5,1.2443048749587422,3.6333396642128104,3.4859361576299888,5.7743975991232395,1.9553928168016532,2.771642078447575,2.37179769986351,3.531659030931448,1.6315905826421582,3.8420511799053814,2.6451111292492757,4.77345337173735,3.036265548415175,3.993244325298909,4.288129835936044,5.549973450537096,4.198816415643742,6.780624592468851,3.9892085187053516,4.9740456082679945,2.9037823488584875,4.391279625872108,2.6264983106811526,6.101874823787934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.4,5.0,3.8216384576237403,4.065460484337324,3.434539515662676,3.6783615423762597,2.5,1.3235981863732613,3.6227297271291103,3.5273131870365866,5.705929055707409,2.0353917363028287,2.7712262916699015,2.447992489414711,3.5072796534732724,1.7069507752883855,3.8152026908543473,2.7018306496239957,4.717036211152456,3.089725622499913,3.933729449184997,4.2911175996934166,5.470029262082086,4.206439304839345,6.700988598343635,4.0181445531786535,4.899462058413084,2.9600273922789198,4.334389423810297,2.676909829127554,6.039756559099293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.5,5.0,3.8216384576237403,4.065460484337324,3.434539515662676,3.6783615423762597,2.5,1.4029293163761178,3.6124063646696256,3.568237212063196,5.637188789664707,2.115391705317584,2.7711558811721804,2.5240278043001694,3.4824073618565117,1.7822449472992852,3.788169606287598,2.7584924037145186,4.6605610340975305,3.1421788669380604,3.873325333862347,4.2934995145510415,5.390064729434099,4.213911317397972,6.621338306264297,4.047228724541646,4.824936150326512,3.016064495203647,4.277294388160921,2.7274516872890326,5.977744297621542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.6,5.0,3.8216384576237403,4.065460484337324,3.434539515662676,3.6783615423762597,2.5,1.4823001523311712,3.602392853806995,3.6085996009684376,5.568117250215654,2.195391039197622,2.77148234518287,2.5997812011194603,3.4566892190320564,1.8574734086727986,3.7609541952237575,2.8151435855083746,4.604075251803581,3.1935466330556146,3.8119954667167852,4.295210648251257,5.310083031393485,4.221220293868114,6.541672888026778,4.076457450526518,4.7504668171933275,3.0718562359488053,4.219959567461584,2.778134046219305,5.915846813882193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.7,5.0,3.8216384576237403,3.967369842443968,3.4539875482868116,3.6783615423762597,2.5,1.5617123170118636,3.592712559352456,3.6484626553075516,5.498756332554793,2.275387144139854,2.772271771602118,2.6755164660384194,3.43091772998592,1.9326364621527805,3.733558659244964,2.871745919537045,4.547540521040033,3.243610883827201,3.7495969828034745,4.2961791588482106,5.230088894188165,4.228352823962764,6.461991478561025,4.105826464696252,4.676052698864223,3.127357761893147,4.162343765654705,2.8289680734363687,5.854073828873414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99069
0.7999999999999999,5.0,3.8216384576237403,3.86927913049603,3.473435227571155,3.6783615423762597,2.5,1.639711911522489,3.574934391387842,3.6895498051236792,5.4301134442123935,2.3553762055945704,2.7735946652462404,2.745498915070476,3.392156191994302,2.0024354922024985,3.69446779836779,2.930691345067673,4.493453213758072,3.2936745644181937,3.6871980414207632,4.2963261274990865,5.150089029186931,4.235294067818818,6.382293177865647,4.133962246150685,4.601163595505,3.185410585846437,4.107299514083371,2.8820769039157246,5.794245306201406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15863
0.8999999999999999,5.0,3.8216384576237403,3.7711885137026564,3.4928833867924167,3.6783615423762597,2.5,1.7139787993386535,3.545195034062889,3.7304613548115224,5.361365752599227,2.4353531933292416,2.77551337129154,2.8085375373177004,3.3429004095401402,2.0654918466414864,3.6452347183822287,2.992489797096136,4.442650149609483,3.343742261594873,3.624802322822254,4.295566030298198,5.070092640191894,4.242027541757576,6.302577054473224,4.158718538020207,4.525090433267118,3.2468095526987217,4.056014361558765,2.937598797418256,5.7366491314856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.76531
0.9999999999999999,5.0,3.8216384576237403,3.673098055224605,3.512332344491112,3.6783615423762597,2.5,1.783155941189546,3.5050139060879113,3.7699926671041935,5.291815228888622,2.5153097811286984,2.778148531147748,2.864897778999798,3.2861243304439616,2.12653216123452,3.5935232110131383,3.0576948645691355,4.39630040121921,3.3937789536529697,3.562381737692962,4.293806562084163,4.9901119908346665,4.2485349400954995,6.2228421576784605,4.178412782636817,4.447552463671692,3.3124978053642753,4.010351975925222,2.9956143414656693,5.681565589035222,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.17705
