t,D0:x,D0:y,D1:x,D1:y,D2:x,D2:y,I0:x,I0:y,I1:x,I1:y,I2:x,I2:y,I3:x,I3:y,I4:x,I4:y,I5:x,I5:y,D0:vx,D0:vy,D1:vx,D1:vy,D2:vx,D2:vy,I0:vx,I0:vy,I1:vx,I1:vy,I2:vx,I2:vy,I3:vx,I3:vy,I4:vx,I4:vy,I5:vx,I5:vy,eff
0.1,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.6037629667107436,6.07934396987721,3.0694899924147827,5.983694814496849,1.8965362315064758,4.779048597061656,1.7725075102202459,5.828939773577699,0.8928285081506311,4.473673724724347,1.3421742580538638,3.747166301054341,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.2,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.6148671269438455,6.00011835769581,3.0861802782769274,5.9054552186528015,1.9550188595454965,4.7244612155742685,1.827401146186424,5.770744509763427,0.9586402002151517,4.428189428669503,1.409649582213344,3.704188625110043,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.30000000000000004,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.625342911312418,5.920807211304757,3.102397786110182,5.827116260019959,2.013326574116978,4.6696870389811815,1.8822787920390824,5.712534167162905,1.0243481121167344,4.382555337098246,1.4769869589534794,3.6609951337744606,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.4,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.635140177549055,5.841409392856839,3.120563577727251,5.74920602953047,2.0714428537901965,4.614709788804911,1.937139171901944,5.65430755193153,1.0899458107344417,4.33676295851774,1.5441810324117062,3.617579048136872,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.5,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.6441741056961265,5.761921103516626,3.1410393958272196,5.671870779656063,2.1293485760073385,4.559510809335077,1.9919808716943446,5.596063342228932,1.1554264189041448,4.290803302799645,1.6112267630221466,3.5739342316415277,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.6,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.652454469175405,5.68235078505144,3.1637772997180567,5.595170142587971,2.187022464780808,4.50406964634452,2.0468023211046593,5.537800071770158,1.2207825821065428,4.244666853744029,1.67811944815947,3.5300552084628047,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.7,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.6598941215814724,5.6026974638898155,3.1887310716411807,5.519161529478609,2.244440535816656,4.448363586364278,2.10160177514361,5.4795161131105665,1.2860064665951778,4.198343588615012,1.7448538168111152,3.4859357791751733,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.7999999999999999,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.6664375712395887,5.5229655175535335,3.2158461884573346,5.443896860210444,2.3015757237574617,4.392367423112062,2.156377282012968,5.4212096482271175,1.3510897085529652,4.151822930663258,1.811428101956975,3.4415751597327247,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.8999999999999999,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.6720338895950464,5.443161499980079,3.2450730420614455,5.369426792207226,2.358393108093967,4.33604882194728,2.2111266540376318,5.362878642210549,1.416023375553031,4.105093722560353,1.8778410435119213,3.3969733526614942,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
0.9999999999999999,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.6766378523399026,5.363294087808129,3.2763583376714567,5.29579778787745,2.4148668791421413,4.279385666514509,2.2658474446169237,5.304520822868345,1.4807980242884122,4.058144336183021,1.9440924776856208,3.352131993739981,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
1.0999999999999999,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.680216346466513,5.283374163009705,3.3096474150953274,5.2230527720738396,2.470953369898757,4.222339145546021,2.3205368904791257,5.24613362811397,1.5454037237634337,4.010962733885694,2.010181472862013,3.3070515687577915,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
1.2,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.6827102934517115,5.203413046031295,3.3413985698114255,5.149623457939807,2.526608482673358,4.164871690216535,2.375191863606216,5.187714162929178,1.6098300877408178,3.963536542549538,2.076127956623384,3.2617629247119475,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
1.3,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.6842048010819237,5.123427006956071,3.378916886163022,5.078966710645996,2.581782384632039,4.10694207307078,2.4298088187096867,5.129259152748481,1.6740662234244046,3.915853014235876,2.1419324882359096,3.216268269869251,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
1.4000000000000001,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.688672067434526,5.04355183226872,3.417089517116293,5.008661303698127,2.6364190939551344,4.048505526335508,2.4843837227619896,5.0707648808265064,1.7380996229266776,3.8678975792135315,2.2076087448359862,3.170588631965685,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
1.5000000000000002,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.698448246569962,4.964151414628056,3.458287012319998,4.9400845846971375,2.6904561145473544,3.989513998083428,2.5389119598178285,5.0122271035917825,1.801919932347919,3.81965892142357,2.273175844593468,3.1247524516122525,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
1.6000000000000003,4.108368059168441,3.4774811237504233,4.772815798644702,4.220711142143483,4.853519640380116,3.9663045761957827,3.7133414589357754,4.8855499373809534,3.501147424457547,4.872534713702446,2.7438243050927107,3.929916714270199,2.5933882268053488,4.953640959025815,1.8655171828266883,3.7711265638511144,2.3386593420833752,3.0787969127024613,1.0,1.0,1.0,1.0,1.0,1.0,0.00000
