t,D0:x,D0:y,D1:x,D1:y,D2:x,D2:y,I0:x,I0:y,I1:x,I1:y,I2:x,I2:y,I3:x,I3:y,I4:x,I4:y,I5:x,I5:y,I6:x,I6:y,I7:x,I7:y,I8:x,I8:y,I9:x,I9:y,I10:x,I10:y,I11:x,I11:y,I0:active,I1:active,I2:active,I3:active,I4:active,I5:active,I6:active,I7:active,I8:active,I9:active,I10:active,I11:active,eff
0.1,5.0,4.863404387106606,3.3131009692021993,4.269935985456742,2.6365956128933936,2.5000000000000004,1.815140202027835,5.090241421993795,3.1759938973815114,5.164765048641622,0.8580797213113758,2.6732750296065317,3.316868944610037,7.102846736525114,2.3655929184075464,3.827319944076717,4.61026657323172,6.720087535483929,3.691512838450615,4.806023489118564,4.205137053380277,6.685134534945651,1.1217598230517052,4.206843389048875,3.2136814485675553,4.647062199287766,0.9127810267516783,4.490585874708641,2.8345378695697914,6.110000597269496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.46625
0.2,5.0,4.863404387106606,3.405031476848287,4.309290550172065,2.6365956128933936,2.5000000000000004,1.8623840367496958,5.025681216907585,3.2488984597570796,5.131826852200001,0.9380206712389687,2.676348224145459,3.340177067187852,7.026317451791114,2.4248521412639126,3.7735766235014165,4.604606090756613,6.640288043391879,3.766057124855683,4.776986454759677,4.196231491673927,6.605631761593432,1.192717160830365,4.169896721873537,3.2136814485675553,4.647062199287766,0.9764467162615129,4.442143331637108,2.897781105431976,6.061007810885376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.24373
0.30000000000000004,5.0,4.863404387106606,3.496924302464395,4.348733022207774,2.6365956128933936,2.5000000000000004,1.9050989216331724,4.958039228399031,3.3195842015603256,5.094363191063843,1.0179434844426143,2.679861617037692,3.367365860568768,6.951079366259319,2.4911105534978644,3.7287455761320354,4.59813892113711,6.5605498736291326,3.8425119862965675,4.753435357926298,4.186260274660042,6.526255601247507,1.26669665818463,4.139449489302903,3.2136814485675553,4.647062199287766,1.0445582221791354,4.400181172950576,2.95890133926895,6.0093907883471305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.60005
0.4,5.0,4.863404387106606,3.5888138227428303,4.388183194108527,2.6365956128933936,2.5000000000000004,1.9437839787426403,4.888014473087518,3.386981976926076,5.051264004577926,1.0978424830296452,2.683880326381454,3.398439477642023,6.877360777545313,2.561589456155867,3.690894231636446,4.5907966846419965,6.480887513864625,3.919236058663591,4.730776657181998,4.175197151788881,6.447024248158357,1.3427866948216658,4.114745110651042,3.2136814485675553,4.647062199287766,1.116021902571592,4.364223664906152,3.01739174570999,5.954811741503475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.01210
0.5,5.0,4.863404387106606,3.6807033161646228,4.427633428565199,2.6365956128933936,2.5000000000000004,1.97925680393535,4.816308973487784,3.4494907852880177,5.001337569924829,1.1777100520824062,2.6884815668231683,3.4333887828403693,6.805398662052834,2.634597496427217,3.658186036092563,4.582469348145995,6.401322097590452,3.995961031360233,4.708121005244798,4.162953637491413,6.367966697237223,1.420313510380602,4.095007003616914,3.2136814485675553,4.647062199287766,1.189972602762494,4.333706555913404,3.072604944009562,5.8969195768045095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.49496
0.6,5.0,4.863404387106606,3.7725928308519365,4.467083613489099,2.6365956128933936,2.5000000000000004,2.0125263274551473,4.743555012738106,3.5047308858385744,4.943471074513715,1.2575359539316298,2.69375654492342,3.4721946555674896,6.73544078728604,2.709095990278888,3.6290317154207905,4.573031732343641,6.321880726706213,4.072686130129098,4.685465780264501,4.14946831094709,6.289111475672681,1.4987914380524943,4.079475910019705,3.2136814485675553,4.647062199287766,1.2657386298453277,4.308025645881177,3.1237303228215025,5.835387506781345,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5.05765
0.7,5.0,4.863404387106606,3.7253260936683787,4.555207705291628,2.6365956128933936,2.5000000000000004,2.0491742625259364,4.67244292617719,3.5493450957013137,4.877066464144227,1.3373060750788597,2.6998168891509575,3.5148309308230017,6.667749221841472,2.7844326095557737,3.602117150666191,4.5623421376639595,6.242598114705951,4.072686130129098,4.685465780264501,4.14218150771712,6.209444026242643,1.5778797127745743,4.067432455304186,3.2136814485675553,4.647062199287766,1.3428079160377961,4.2865704570965635,3.169781018120768,5.769970892206344,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.44240
0.7999999999999999,5.0,4.863404387106606,3.751043284863648,4.446212172051129,2.6365956128933936,2.5000000000000004,2.0881260640167056,4.6025661978577865,3.5493450957013137,4.877066464144227,1.4170010563930822,2.7067961407817376,3.563281973915335,6.604090000802687,2.8603266151507114,3.5768169547231636,4.550242949646341,6.163518347070263,4.072686130129098,4.685465780264501,4.1437626248449835,6.129459652339811,1.656626958330219,4.053330281095965,3.2136814485675553,4.647062199287766,1.419201712716383,4.262822029168999,3.2168435597139418,5.705278410581423,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.00000
0.8999999999999999,5.0,4.863404387106606,3.7001887999994425,4.538833442957047,2.6365956128933936,2.5000000000000004,2.1280342385120075,4.533231231149403,3.5493450957013137,4.877066464144227,1.4965940606080212,2.7148555253761524,3.6013956930116993,6.5337526393463214,2.9336368668640853,3.5447918552897226,4.536558600065179,6.0846974197949475,4.072686130129098,4.685465780264501,4.137820822632888,6.049680613824219,1.7347554211196639,4.036127278388347,3.2136814485675553,4.647062199287766,1.495299928016887,4.238142855194205,3.265930208665386,5.642107999036795,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.00000
0.9999999999999999,5.0,4.863404387106606,3.7297237454517727,4.425105840317133,2.6365956128933936,2.5000000000000004,2.170586158678047,4.465486607080899,3.5493450957013137,4.877066464144227,1.5760475779754444,2.7241903300310226,3.6457854081203482,6.467197750776262,3.008206390641547,3.515819694106915,4.521098987606284,6.0062053795448636,4.072686130129098,4.685465780264501,4.140798404771325,5.969736045499605,1.8125882867191179,4.0176328188780674,3.2136814485675553,4.647062199287766,1.5709053141951352,4.2119927962872366,3.316830131332122,5.5803892994999424,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.00000
1.0999999999999999,5.0,4.863404387106606,3.6748448372435933,4.522780918176498,2.6365956128933936,2.5000000000000004,2.2136129049845628,4.39804256284959,3.5493450957013137,4.877066464144227,1.6553088354372658,2.7350371298157916,3.6795908975875906,6.394691276017934,3.079759682811179,3.4800408403006884,4.503666344170408,5.928127835123708,4.072686130129098,4.685465780264501,4.136476205028692,5.889852889644414,1.8896440914838348,3.996129262147568,3.2136814485675553,4.647062199287766,1.6459317567326914,4.184225316744455,3.3696769096814165,5.520329179469256,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.00000
1.2,5.0,4.863404387106606,3.708680814877705,4.403723719915849,2.6365956128933936,2.5000000000000004,2.2597217833651184,4.332666945571532,3.5493450957013137,4.877066464144227,1.7343031805385116,2.7476820276811473,3.7200991232877714,6.325705164005274,3.1533327380067995,3.4486241958397947,4.484062151653004,5.850567048409411,4.072686130129098,4.685465780264501,4.1410365393248165,5.809982974462866,1.9664159335537974,3.973632945444945,3.2136814485675553,4.647062199287766,1.7205403438856792,4.155353899684758,3.4253591912153305,5.462888048533506,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.00000
1.3,5.0,4.863404387106606,3.649258609839894,4.507117426635779,2.547193482313771,2.5448024446634796,2.305711007228283,4.267207100716355,3.5493450957013137,4.877066464144227,1.8129248513397893,2.762468267244184,3.749884545166138,6.251456738813034,3.223587587629132,3.4103585963469936,4.462105358320325,5.773639165125481,4.072686130129098,4.685465780264501,4.13870463682924,5.730016967742816,2.042149432471745,3.9478562671941457,3.2136814485675553,4.647062199287766,1.7944316742486128,4.124693317544234,3.4827015749034205,5.407104081007272,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.56056
